trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",25,17,6.668422953369285,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,11,20.37121356322101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,1,-45.30812359250606,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",25,8,0.518457997872082,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,12,11.159607310227493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",20,13,14.738051360501878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",25,12,-21.92047904075988,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,12,-4.928526268091101,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",35,20,6.58627247833678,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",20,6,20.28222523796317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,12,2.841376215130417,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,4,-45.90269560801259,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,3,-46.26092188316254,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,10,20.430068565385884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,12,-27.20239230997665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",25,3,-55.01399224468158,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,0,28.10188054565481,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",20,11,15.662214399773475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,8,25.62237813258972,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",30,20,2.8894467656030844,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,9,-30.03835792695044,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,12,-27.78967181698592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,13,13.678085968978397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",30,0,30.534246560351143,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,0,-33.41466703335385,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",35,24,1.9345438141990365,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,10,4.429879552941847,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,10,3.701792376783197,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",20,1,-8.207977743211316,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,15,10.557472075858442,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,8,13.980518927088042,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",35,7,-42.01964179188874,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 2}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",30,13,8.192863966360196,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,19,11.441026183848836,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",30,24,12.52059034536012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,15,10.31639213855177,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",25,14,4.519548747328706,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,16,7.452717553902858,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",25,0,20.459406441119892,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,3,0.07503308566495992,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",30,22,12.211633560341587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,6,-11.030381648665017,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,12,5.467420393072972,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",30,2,32.52137892469674,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",30,10,2.4332405361171663,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",35,10,8.393111766510266,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,12,13.631868387637521,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,6,3.7215487152976676,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",20,0,-21.240757469172625,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,12,0.8531268529701057,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",25,18,10.48789163412106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",35,15,9.432652783157891,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",30,19,20.64260313999789,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,0,-15.20089132998338,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,16,7.391649613781087,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,7,21.13849067292601,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",25,18,13.29680960264407,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,7,21.46291803482442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",30,17,6.14851875359793,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,12,11.913657753219843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",35,20,7.630646655391191,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,10,-40.303550742107824,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,17,12.85425370958467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",20,0,-110.56448624068784,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",30,3,13.632238056026466,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",20,4,18.163867367538117,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,2,21.220764464468395,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,11,-3.091935030665616,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",30,16,24.87772894010255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",25,11,6.058808272049635,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",30,4,-100.71682981408291,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 2}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",30,15,-23.92757236184369,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,13,-16.875155184296112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,14,-9.832250867576114,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,16,7.934178276098644,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",20,9,8.15659987187286,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,15,20.12492422579759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",20,12,-15.671698166640361,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,14,10.780357897261617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",30,13,27.865235368132044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,0,3.3690045489909095,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",25,16,-16.304049476501113,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,0,4.664681520252322,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,16,-9.25998482503375,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",30,11,-13.393085125269586,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",35,26,16.944053045914657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",35,25,20.088280930996834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",25,15,8.418313226794467,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,8,32.85348827217509,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,0,24.724027631170696,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,6,-17.265701499105706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",25,7,35.851909284226004,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,0,37.78496567327844,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,13,-27.549122869224313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",30,7,35.04952172692869,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,10,-0.6499187190764506,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,10,-35.945204367301656,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,12,-4.22238794717854,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,0,-8.401435775636598,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",30,18,15.353344398775757,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,12,20.395205080928854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",25,0,-26.340551019393214,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",30,16,18.050156024058207,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,11,15.402148852748436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,7,-2.730220182623587,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,10,-35.25310860806317,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,10,24.177018796446678,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,0,6.894140462976923,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,0,-38.58610559758402,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,16,8.548081038989785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,11,20.443897923666082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",25,17,-26.92556997752487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,15,17.541977699772687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,10,5.953365799769539,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",30,13,4.30494627664821,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",25,12,2.750883562200512,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,16,-23.745035311922653,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,14,1.9920080211682842,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",30,19,5.427384882421751,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",20,13,12.575351330661427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,7,9.709014384908757,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",35,8,11.063705888418207,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,2,35.11159635362144,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,13,11.39651695984723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,10,3.9246984106298424,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,3,2.9033270408697813,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,13,20.7281238195953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,13,-36.03137040529046,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,11,-13.751530719804496,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,6,14.677887497174336,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",25,10,27.77043270281004,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,14,9.67560460349646,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",35,6,-5.897004983026482,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 1}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,11,-6.192319786477845,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",25,12,20.284977515658728,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",30,14,31.610321698078927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",30,13,5.341750789561497,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,8,-25.10901973737093,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,8,-80.12956290362746,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,10,-14.764667555141349,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,5,28.686473399924417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,12,15.171443689712413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,17,9.121454207103945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,18,12.534101829855771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",25,14,16.99646825602636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",25,2,-60.644916187993665,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,8,23.507510379113626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,11,10.365955569779182,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",25,12,20.258853543153826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,14,13.530294527801523,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",30,12,31.784304062827236,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,17,-26.782162829544554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",30,13,11.45691395812343,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",20,6,-19.556037766377955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",25,13,11.631535008221316,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",25,16,-14.314457775071578,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,19,10.955885461123321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",25,15,5.44477286860916,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",30,0,-4.610633655324415,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,8,0.3331902205230144,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,14,10.393618866706001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,0,20.888869992864116,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",30,4,-11.857502729955321,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 1}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",30,9,19.08316522210306,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",25,17,13.487738599980107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,15,-21.85266571763052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",30,19,22.882523291788516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,3,16.510271959027857,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",30,16,-18.054419154341367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,16,17.451524046768352,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",25,9,-2.6068988797530706,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",20,9,18.631380626401747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,14,13.70220295724312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,7,-36.779185744188155,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",25,14,7.785457858612585,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",35,0,39.30721475240479,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,6,29.561206542562424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",25,15,19.706037563807076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",25,10,15.67714427884871,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",25,17,12.725307877907252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",30,16,5.741368633553725,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,16,7.471624951025088,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,8,-4.887854049022774,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,8,-4.295612136121017,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",25,11,24.330409925196967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
